과목명,강사,url
멀티OS 사용을 위한 가상화 환경 구축 가이드 (Docker + Kubernetes),Dowon Lee,https://www.inflearn.com/course/virtualization-%EA%B0%9C%EB%B0%9C-%ED%99%98%EA%B2%BD-%EA%B5%AC%EC%B6%95-%EA%B0%80%EC%9D%B4%EB%93%9C
Windows PowerShell 기초 배우기,코드바나나,https://www.inflearn.com/course/%ED%8C%8C%EC%9B%8C%EC%85%B8-%EA%B8%B0%EC%B4%88
리눅스 소개와 리눅스 커널 Overview [저자직강 1부-1],김동현 (Austin Kim),https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-%EC%BB%A4%EB%84%90-overview-1
생활코딩 - Linux,Egoing Lee,https://www.inflearn.com/course/%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9-%EB%A6%AC%EB%88%85%EC%8A%A4-%EA%B0%95%EC%A2%8C
'이것이 리눅스다' 저자의 Red Hat CentOS7 리눅스 서버&네트워크 강좌,한빛미디어,https://www.inflearn.com/course/%EC%9D%B4%EA%B2%83%EC%9D%B4-%EB%A6%AC%EB%88%85%EC%8A%A4%EB%8B%A4
개발자를 위한 쉬운 리눅스,데브위키,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90%EB%A5%BC-%EC%9C%84%ED%95%9C-%EC%89%AC%EC%9A%B4-%EB%A6%AC%EB%88%85%EC%8A%A4
[2024] 처음 시작하는 도커와 컨테이너,천강민,https://www.inflearn.com/course/%EC%B2%98%EC%9D%8C-%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94-%EB%8F%84%EC%BB%A4-%EC%BB%A8%ED%85%8C%EC%9D%B4%EB%84%88
시스템엔지니어 교과서,유똥,https://www.inflearn.com/course/%EC%8B%9C%EC%8A%A4%ED%85%9C-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EA%B5%90%EA%B3%BC%EC%84%9C
Arm 아키텍처: 트러스트존(TrustZone) [저자직강 3부-1],김동현 (Austin Kim),https://www.inflearn.com/course/arm3%EB%B6%80-%EC%95%84%ED%82%A4%ED%85%8D%EC%B2%98-%ED%8A%B8%EB%9F%AC%EC%8A%A4%ED%8A%B8%EC%A1%B4
"컴퓨터 과학 (5): 인터페이스 - 운영체제, 사용자 인터페이스, 데이터베이스",드립커피+한모금더,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%EA%B8%B0%EC%B4%88-%EC%82%AC%EC%9A%A9%EC%9E%90%ED%8E%B8%EC%9D%98-5
보안 전문가를 위한 파워쉘,보안프로젝트,https://www.inflearn.com/course/%EB%B3%B4%EC%95%88-%EC%A0%84%EB%AC%B8%EA%B0%80%EB%A5%BC-%EC%9C%84%ED%95%9C-%ED%8C%8C%EC%9B%8C%EC%89%98
Nix NixOS 강의 (기본 설치/설정편) part 1,gp,https://www.inflearn.com/course/nixos-%EA%B8%B0%EB%B3%B8-%EC%84%A4%EC%B9%98-part-1
국가공인 산업보안관리사(ISE) 자격증 대비,Digital Spec Up,https://www.inflearn.com/course/%EC%82%B0%EC%97%85%EB%B3%B4%EC%95%88%EA%B4%80%EB%A6%AC%EC%82%AC-%EC%9E%90%EA%B2%A9%EC%A6%9D-%EB%8C%80%EB%B9%84-dsu
비전공자를 위한 컴퓨터 구조 및 OS 개론,SW School,https://www.inflearn.com/course/%EB%B9%84%EC%A0%84%EA%B3%B5%EC%9E%90-%EC%BB%B4%ED%93%A8%ED%84%B0%EA%B5%AC%EC%A1%B0-os%EA%B0%9C%EB%A1%A0
원격으로 PC 서버 점검 파워쉘 입문 ~ GUI,깊알못nodeep,https://www.inflearn.com/course/%EC%9B%90%EA%B2%A9-%EC%84%9C%EB%B2%84-%EC%A0%90%EA%B2%80-%ED%8C%8C%EC%9B%8C%EC%89%98
비전공자를 위한 시스템 프로그래밍 개론,SW School,https://www.inflearn.com/course/%EB%B9%84%EC%A0%84%EA%B3%B5%EC%9E%90-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EA%B0%9C%EB%A1%A0
리눅스 IPC 프로그래밍 - 이론과 실습,런잇(ProgCoach4U),https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4ipc%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
5G 네트워크 이해하기,조슈아,https://www.inflearn.com/course/5g-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EC%9D%B4%ED%95%B4%ED%95%98%EA%B8%B0
"리눅스 필수 유틸리티 4종 마스터 - awk, sed, grep, find",홍영기,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-%ED%95%84%EC%88%98-%EC%9C%A0%ED%8B%B8%EB%A6%AC%ED%8B%B0-4%EC%A2%85
WEB2 - Domain Name System,Egoing Lee,https://www.inflearn.com/course/web2-domain
뇌를 자극하는 윈도우즈 시스템 프로그래밍,한빛미디어,https://www.inflearn.com/course/%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
