과목명,강사,url
공공데이터로 파이썬 데이터 분석 시작하기,박조은,https://www.inflearn.com/course/%EA%B3%B5%EA%B3%B5%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%A1%9C-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D-%EC%8B%9C%EC%9E%91%ED%95%98%EA%B8%B0
카프카 완벽 가이드 - 커넥트(Connect) 편,권 철민,https://www.inflearn.com/course/%EC%B9%B4%ED%94%84%EC%B9%B4-%EC%99%84%EB%B2%BD%EA%B0%80%EC%9D%B4%EB%93%9C-%EC%BB%A4%EB%84%A5%ED%8A%B8
실리콘밸리 엔지니어와 함께하는 랭체인(LangChain),미쿡엔지니어,https://www.inflearn.com/course/%EC%8B%A4%EB%A6%AC%EC%BD%98%EB%B0%B8%EB%A6%AC-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EC%99%80-%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94-%EB%9E%AD%EC%B2%B4%EC%9D%B8
"처음하는 파이썬 데이터 분석 (쉽게! 전처리, pandas, 시각화 전과정 익히기) [데이터분석/과학 Part2]",잔재미코딩 DaveLee,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%A0%84%EC%B2%98%EB%A6%AC-%ED%8C%90%EB%8B%A4%EC%8A%A4-%EC%8B%9C%EA%B0%81%ED%99%94
"내 업무를 대신 할 파이썬(Python) 웹크롤링 & 자동화 (feat. 주식, 부동산 데이터 / 인스타그램)",DeepingSauce,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9%ED%81%AC%EB%A1%A4%EB%A7%81-%EC%97%85%EB%AC%B4%EC%9E%90%EB%8F%99%ED%99%94
"업무시간을 절반으로, ChatGPT로 시작하는 데이터 리터러시",365ENM,https://www.inflearn.com/course/chatgpt-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%A6%AC%ED%84%B0%EB%9F%AC%EC%8B%9C
"태블로 지도 시각화, 기초부터 고급까지",VizLab,https://www.inflearn.com/course/%ED%83%9C%EB%B8%94%EB%A1%9C-%EC%A7%80%EB%8F%84-%EC%8B%9C%EA%B0%81%ED%99%94-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EA%B3%A0%EA%B8%89%EA%B9%8C%EC%A7%80
[백문이불여일타] 데이터 분석을 위한 중급 SQL 문제풀이,데이터리안,https://www.inflearn.com/course/sql-%EC%A4%91%EA%B8%89-%EB%AC%B8%EC%A0%9C%ED%92%80%EC%9D%B4
"MongoDB를 활용하여, 200억건 이상의 데이터 파이프라인 작성법",July,https://www.inflearn.com/course/%EC%8B%A4%EB%AC%B4%EC%9E%90%EB%8F%84-%EB%AA%A8%EB%A5%B4%EB%8A%94-mongo-%ED%99%9C%EC%9A%A9%EB%B2%95
실리콘밸리 엔지니어와 함께하는 Elasticsearch,미쿡엔지니어,https://www.inflearn.com/course/%EC%8B%A4%EB%A6%AC%EC%BD%98%EB%B0%B8%EB%A6%AC-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EC%99%80-%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94-elasticsearch
"5분빨리 퇴근하자! 파이썬 데이터 분석, 시각화, 웹 대시보드 제작하기",박가네 데이터랩,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%8B%9C%EA%B0%81%ED%99%94-%EB%8C%80%EC%8B%9C%EB%B3%B4%EB%93%9C-%EC%A0%9C%EC%9E%91
파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part2,DeepingSauce,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%8C%90%EB%8B%A4%EC%8A%A4-%ED%80%80%ED%8A%B8-%ED%88%AC%EC%9E%902
처음하는 파이썬 머신러닝 부트캠프 (쉽게! 실제 캐글 문제 풀며 정리하기) [데이터분석/과학 Part3],잔재미코딩 DaveLee,https://www.inflearn.com/course/%EC%B2%98%EC%9D%8C-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%9E%85%EB%AC%B8
카프카 완벽 가이드 - 코어편,권 철민,https://www.inflearn.com/course/%EC%B9%B4%ED%94%84%EC%B9%B4-%EC%99%84%EB%B2%BD%EA%B0%80%EC%9D%B4%EB%93%9C-%EC%BD%94%EC%96%B4
mongoDB 기초부터 실무까지(feat. Node.js),김시훈,https://www.inflearn.com/course/%EB%AA%BD%EA%B3%A0%EB%94%94%EB%B9%84-%EA%B8%B0%EC%B4%88-%EC%8B%A4%EB%AC%B4
[멘토링] 데이터로 미래를 그리다: 모두를 위한 데이터 리터러시,한기용,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%A1%9C-%EB%AF%B8%EB%9E%98%EB%A5%BC%EA%B7%B8%EB%A6%AC%EB%8B%A4-%EB%AA%A8%EB%91%90%EB%A5%BC%EC%9C%84%ED%95%9C-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%A6%AC%ED%84%B0%EB%9F%AC%EC%8B%9C
[2024년] 지친 엑셀 유저를 위한 Power BI 기본 강의 (기초~중급 입문),어니언비아이,https://www.inflearn.com/course/2024-power-bi-%EA%B8%B0%EB%B3%B8
코딩없이 시작하는 엑셀 크롤링. WEB부터 ChatGPT API까지,다비,https://www.inflearn.com/course/%EC%BD%94%EB%94%A9%EC%97%86%EC%9D%B4-%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94-%EC%97%91%EC%85%80%ED%81%AC%EB%A1%A4%EB%A7%81
[테디노트] 한 방으로 끝내는 판다스Pandas (전자책 포함),런어데이,https://www.inflearn.com/course/%ED%85%8C%EB%94%94%EB%85%B8%ED%8A%B8-%ED%95%9C%EB%B0%A9-%ED%8C%90%EB%8B%A4%EC%8A%A4
QGIS 입문자 올인원 스타터팩 (이론/실습형),UPWISE,https://www.inflearn.com/course/qgis-%EC%98%AC%EC%9D%B8%EC%9B%90-%EC%8A%A4%ED%83%80%ED%84%B0%ED%8C%A9
실리콘밸리 엔지니어와 함께하는 Scala,미쿡엔지니어,https://www.inflearn.com/course/%EC%8B%A4%EB%A6%AC%EC%BD%98%EB%B0%B8%EB%A6%AC-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94-%EC%8A%A4%EC%B9%BC%EB%9D%BC
빅데이터 클러스터 구축 패키지; 성공을 향한 로드맵,J.PHIL,https://www.inflearn.com/course/%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0-%ED%81%B4%EB%9F%AC%EC%8A%A4%ED%84%B0-%EA%B5%AC%EC%B6%95-%ED%8C%A8%ED%82%A4%EC%A7%80
파이썬 증권 데이터 수집과 분석으로 신호와 소음 찾기,박조은,https://www.inflearn.com/course/%EC%A6%9D%EA%B6%8C%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%88%98%EC%A7%91-%EB%B6%84%EC%84%9D
파이썬과 딥러닝을 활용한 시계열 자료 처리,YoungJea Oh,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%94%A5%EB%9F%AC%EB%8B%9D-%EC%8B%9C%EA%B3%84%EC%97%B4-%EC%9E%90%EB%A3%8C%EC%B2%98%EB%A6%AC
"BigQuery(SQL) 활용편(퍼널 분석, 리텐션 분석)",카일스쿨,https://www.inflearn.com/course/bigquery-%ED%99%9C%EC%9A%A9%ED%8E%B8
비전공자/입문자를 위한 Data Science(DS)와 AI 학습 & 취업 가이드,AISchool,https://www.inflearn.com/course/ds-ai-%EC%B7%A8%EC%97%85%EA%B0%80%EC%9D%B4%EB%93%9C
[백문이불여일타] 데이터 분석을 위한 고급 SQL 문제풀이,데이터리안,https://www.inflearn.com/course/sql-%EA%B3%A0%EA%B8%89-%EB%AC%B8%EC%A0%9C%ED%92%80%EC%9D%B4
