과목명,강사,url
실전도커: 도커로 나만의 딥러닝 클라우드 컴퓨터 만들기,다니엘,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%A0%84%EB%AC%B8%EA%B0%80-%EC%8B%A4%EC%9A%A9%EC%A0%81%EC%9D%B8-%EB%8F%84%EC%BB%A4
따라하며 배우는 MySQL on Docker,김영헌,https://www.inflearn.com/course/mysql-docker
AWS(Amazon Web Service) 입문자를 위한 강의,Sungmin Kim,https://www.inflearn.com/course/aws-%EC%9E%85%EB%AC%B8
리눅스 성능 분석 시작하기,강진우,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-%EC%84%B1%EB%8A%A5-%EB%B6%84%EC%84%9D-%EC%8B%9C%EC%9E%91%ED%95%98%EA%B8%B0
이것이 우분투 리눅스다,한빛미디어,https://www.inflearn.com/course/%EC%9D%B4%EA%B2%83%EC%9D%B4-%EC%9A%B0%EB%B6%84%ED%88%AC-%EB%A6%AC%EB%88%85%EC%8A%A4%EB%8B%A4
"공인 쿠버네티스 자격증 잘 준비하는 법 (CKA, CKAD, CKS)",조훈(Hoon Jo),https://www.inflearn.com/course/%EA%B3%B5%EC%9D%B8-%EC%BF%A0%EB%B2%84%EB%84%A4%ED%8B%B0%EC%8A%A4-%EA%B4%80%EB%A6%AC%EC%9E%90
WEB2 - Home server,Egoing Lee,https://www.inflearn.com/course/web2-home-server
멀티OS 사용을 위한 가상화 환경 구축 가이드 (Docker + Kubernetes),Dowon Lee,https://www.inflearn.com/course/virtualization-%EA%B0%9C%EB%B0%9C-%ED%99%98%EA%B2%BD-%EA%B5%AC%EC%B6%95-%EA%B0%80%EC%9D%B4%EB%93%9C
LLM Application 개발 경험 공유회,그랩,https://www.inflearn.com/course/llm-%EC%95%A0%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98-%EA%B0%9C%EB%B0%9C%EA%B2%BD%ED%97%98-%EA%B3%B5%EC%9C%A0%ED%9A%8C
"인터넷 기본 도메인 , 호스트, 포워딩 알아보기",Egoing Lee,https://www.inflearn.com/course/%EC%9D%B8%ED%84%B0%EB%84%B7-%EA%B8%B0%EB%B3%B8-%EB%8F%84%EB%A9%94%EC%9D%B8-%ED%98%B8%EC%8A%A4%ED%8A%B8-%ED%8F%AC%EC%9B%8C%EB%94%A9-%EC%95%8C%EC%95%84%EB%B3%B4%EA%B8%B0
생활코딩 - Linux,Egoing Lee,https://www.inflearn.com/course/%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9-%EB%A6%AC%EB%88%85%EC%8A%A4-%EA%B0%95%EC%A2%8C
클라우드 서비스 AWS,Egoing Lee,https://www.inflearn.com/course/aws-2
'이것이 리눅스다' 저자의 Red Hat CentOS7 리눅스 서버&네트워크 강좌,한빛미디어,https://www.inflearn.com/course/%EC%9D%B4%EA%B2%83%EC%9D%B4-%EB%A6%AC%EB%88%85%EC%8A%A4%EB%8B%A4
백엔드 개발을 위한 필수 강의 - 스프링 부트3,기술노트with알렉,https://www.inflearn.com/course/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C-%ED%95%84%EC%88%98-%EC%8A%A4%ED%94%84%EB%A7%81%EB%B6%80%ED%8A%B83
AWS (아마존 웹서비스) 가입부터 활용까지,Egoing Lee,https://www.inflearn.com/course/aws-%EC%95%84%EB%A7%88%EC%A1%B4-%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4-%EA%B0%80%EC%9E%85%EB%B6%80%ED%84%B0-%ED%99%9C%EC%9A%A9%EA%B9%8C%EC%A7%80
